#RUS
asrai_join_war;Join War;x
asrai_join_war_desc;Asrai are fickle and mysterious beings with little regard for the treaties and requirements of other lesser kins. If they deem it necessary, they can just intercede in any conflict they please.;x
opinion_prey;Prey;x
opinion_savage_invader;Savage Invader;x
scattered_beastmen;Scattered Beastmen;x
scattered_beastmen_desc;This ruler has recently thwarted the attempts of a Beastmen tribe to conquer their lands.;x
WAR_HERD;[Root.County.GetAdjective] War Herd;x
morghur;Morghur;x
morghur_desc;Morghur, known by the Asrai as Cyanathair the Corruptor, is a powerful and ancient entity deeply revered by the Beastmen, who believed his spirit walked the world before the birth of their race, the ultimate incarnation of disorder and Chaos.;x
immortal_trait;Бессмертный;x
immortal_trait_desc;Это персонаж нашел секрет вечной жизни.;x
beastman_migration_desc;§Y$CLAIMANT$§! Can migrate along with their herds to a new land to spoil in the name of the Ruinous Powers. Be warned you will lose any land you currently own.;x
CB_NAME_BEASTMAN_MIGRATION;Migrate to [Title.GetBaseName];x
WAR_NAME_BEASTMAN_MIGRATION;$ORDER$$FIRST_ADJ$ Migration to $OTHER_TITLE$;x
king_beastman_migration_desc;§Y$CLAIMANT$§! Can migrate along with their herds to a new land to spoil in the name of the Ruinous Powers. Be warned you will lose any land you currently own.;x
beastman_county_conquest_desc;Beastmen need no excuse to invade new lands. §Y$CLAIMANT$§! can attack any bordering province and occupy any land around it, as far as the herds can manage.;x
CB_NAME_BEASTCOUNTY_CONQUEST;Invade [Title.GetBaseName];x
WAR_NAME_BEASTCOUNTY_CONQUEST;$ORDER$$FIRST_ADJ$ Bestial Invasion of $OTHER_TITLE$;x
action_despoil_land;Despoil Land;x
action_despoil_land_desc;Unleash your Herd upon a province, letting the Gor destroy any sign of civilization, breed and honor the Gods.;x
duel_beastman_decision;Challenge Liege;x
duel_beastman_decision_desc;Challenge your liege for supremacy over the Herds.;x
beastman_herdstone;Herdstone;x
beastman_herdstone;The Beastmen have laid waste of this province, destroying any sign of civilization they could find and setting one of their blasphemous herdstones as signature of their wicked accomplishment.;x
beastman_slaver;Handle Slaves;x
beastman_slaver_desc;The prisoners from the last raid will be disposed of in the manner you prefer.;x
EVTDESCbeastmen43;What shall be done with these prisoners?;x
EVTOPTAbeastmen43;The Hrrrd'stone! Brnng them to th'GODS!;x
EVTOPTBbeastmen43;Food fr hrrd.;x
EVTOPTCbeastmen43;Blah! Nothng.;x
slaanesh_quirk;Quirk;x
slaanesh_quirk_desc;You can always find some way to better your fellow subject...;x
vassal_feed_to_wyvern;Feed to Wyvern;x
vassal_feed_to_wyvern_desc;Bad Boyz make strong scaley beasties.;x
creature_toad;Жаба;x
creature_toad_desc;Эта жаба была когда-то человеком.;x
creature_pig;Свинья;x
creature_pig_desc;Эта свинья была когда-то человеком. Хрю!;x
monstrous;Monstrous;x
monstrous_desc;Through wicked sorcery this person's appearance has been completely transformed, turning them into a horrid freak.;x
opinion_polymorphed_family;Polymorphed Relative;x
opinion_polymorphed_family_druchii;Polymorphed Relative;x
vassal_polymorph;Polymorph;x
vassal_polymorph_desc;Использовать свою силу,чтоб превратить[Root.GetFirstName] в более привлекательное существо.;x
opinion_polymorphed_me;Polymorphed Me;x
opinion_polymorphed_master;Polymorphed Me;x
beastman_eat_prisoner;Eat [Root.GetFirstName];x
beastman_eat_prisoner_desc;[Root.GetFirstName] is your prisoner. Eating [Root.GetHerHim] could be a good way to set an example for the herd.;x
horns_none;Без рогий;x
horns_small;Маленькие рога;x
horns_average;Средниt рога;x
horns_big;Большие рога;x
horns_none_desc;A Beastman without horns is usually low on the social ladder, ridiculed and despised by his betters.;x
horns_small_desc;This Beastman has shamelessly small horns an unfortunate condition within a Herd.;x
horns_average_desc;Beastmen value their leaders for the shape and size of their horns. Usually the Gors with the biggest horns tend to cut their way to leadership.;x
horns_big_desc;This Beastman has been blessed by the Gods with an impressive pair of horns, which gives him a good and enviable standing within the herd.;x
beastman_herdstone_offering;Приготовить подношение;x
beastman_herdstone_offering_desc;Закопать под Камнем Стойбища богатое подношение богам, увековечив этим свою славу и призвав больше воинов под свои знамена.;x
tk_cover_face;Спрятать разложение;x
tk_cover_face_desc;Многие Нехекхарцы ненавидят свой нынешний облик и состояние. Хотя Нагаш и обещал им вечную жизнь, ранее доступную лишь богам, его злое заклятье заключило несчастных в вечные мучения немертвой жизни.;x
tk_show_face;Показать лицо;x
tk_show_face_desc;Снять маску, явив миру свое ужасное, искаженное лицо.;x
khemri_soldier;Нехекхарский слуга;x
khemri_soldier_desc;Когда ужасное проклятие Нагаша поразило Нехекхару, останки древних Царей Гробниц были сохранены Жрецами-Личами. Проведя бесчисленные ритуалы и использовав невообразимые заклинания, им удалось сохранить в мертвых телах своих повелителей былую волю и вернуть им воспоминания. Но судьба простого народа Нехекхары была не столь завиднаа. Восставшие из могил слуги и горожане выродились до пустых оболочек былых себя и способны лишь слепо служить своим повелителям в своем посмертии;x
incapacitated;Недееспособен;x
incapacitated_desc;Священное тело этого Царя Гробниц было серьезно поврежденно, но не уничтожено! Денно и нощно верные слуги древнего царя, Личе-жрицы, работают, дабы ускорить возвращение своего бессмертного повелителя.;x
khemri_mask;Погребальная маска;x
khemri_mask_desc;Этот правитель мертвых решил спрятать своё полуистлевше лицо под богато украшенной маской.;x
incapacitated_tomb_king;Обезглавленный Царь;x
incapacitated_tomb_king_desc;Царь Гробницы правивший этой землей, был временно повержен. Без своего повелителя армии скелетов теперь безмолвно лежат в песках.;x
rising_tomb_king;Восстаааньте!!;x
rising_tomb_king_desc;Царь Гробницы только что пробудился от своего сна.Разбуженные его волей, бесчисленное число слуг восстает из могил чтобы снова служить своему господину. ;x
execute_prisoner;Казнить [Root.GetFirstName];x
execute_prisoner_desc;Как вашего заключенного, вы можете убить [Root.GetTitledFirstName], хотя, [Root.GetHerHis] положение может спровоцировать реакцию ваших вассалов или лордов ближайших областей.;x
opinion_graverobbed_me;Гробокопатель;x
nehekharan_county_conquest_desc;§Y$CLAIMANT$§! помнит, что когда-то давно его владения простирались на гораздо большее расстояние. Пора вернуть Нехекхаре её былую славу.;x
CB_NAME_TOMBCOUNTY_CONQUEST;Вернуть себе [Title.GetBaseName];x
WAR_NAME_TOMBCOUNTY_CONQUEST;$ORDER$$FIRST_ADJ$ Захват $OTHER_TITLE$;x
nehekharan_subjugation_desc;§Y$CLAIMANT$§! давным-давно правил всей Нехекхарой, но теперь, он лишь один из многих Царей, что оспаривают право владения древней Империей. Цари и их потомки вернулись к жизни и теперь имеют одинаковые притязания на власть.;x
CB_NAME_NEHEKHARAN_SUBJUGATION;Навязывет свое мнение на [Title.GetBaseName];x
WAR_NAME_NEHEKHARAN_SUBJUGATION;$ORDER$$FIRST_ADJ$ Subjugation of [Title.GetBaseName];x
desert_expedition_desc;§Y$CLAIMANT$§! может организовать и возглавить экспедицию в древние руины Нехекхары, чтобы найти артефакты, укрытые в гробницах под мертвыми песками.;x
CB_NAME_DESERT_EXPEDITION;Исследовать [Title.GetBaseName];x
WAR_NAME_DESERT_EXPEDITION;$ORDER$$FIRST_ADJ$ Экспедиция в $OTHER_TITLE$;x
punish_graverobbers_desc;§Y$CLAIMANT$§! не забыл дерзкого осквернителя гробницы. Пришло время вернуть то что он украл.;x
CB_NAME_ANTIGRAVEROBBERS;Вернуть сокровище у [Title.GetBaseName];x
WAR_NAME_ANTIGRAVEROBBERS;$ORDER$$FIRST_ADJ$ Карающая кампания в [Title.GetBaseName];x
nehekharan_county_colonisation_desc;§Y$CLAIMANT$§! вопреки здравому смыслу может попробовать покорить и колонизировать дикие и смертносные пустыни Нехекхары, хотя для этого нужно быть настоящим безумцем..;x
CB_NAME_TOMBCOUNTY_COLONISATION;Колонизация [Title.GetBaseName];x
WAR_NAME_TOMBCOUNTY_COLONISATION;$ORDER$$FIRST_ADJ$ Колонизация [Title.GetBaseName];x
nehekharan_curse;Проклятые пески;x
nehekharan_curse_desc;С тех пор как заклятье великого Некроманта Нагаша обрушилось на эту страну, земли Нехекхары стали негостеприимны и жестоки. Домом их считают только мертвые.;x
action_awaken_servants;Пробудить слуг;x
action_awaken_servants_desc;Послать Иерофанта, чтобы ускорить пробуждение ваших слуг в провинции.;x
nehekka;Нехекха;x
nomad_unrest;Волнение срдеи нехекха;x
nomad_unrest_desc;Среди нехекханцев этой провинции подянлось волнение. Возможно они готовтятся нанести удар по своему правителю.;x
nomad_presence;Присутствие нехекха;x
nomad_presence_desc;Племя обитателей пустыни часто навещает оазис в этих землях.;x
scared_subjects;Напуганные подданые;x
scared_subjects_desc;Очень неспокойное поведение мертвецов этой провинции заставило ей жителей насторожиться по отношению к своему бессмертному правителю.;x
opinion_terrified;Испуганный;x
friendly_undead;Дружественные Трупы;x
friendly_undead_desc;Живым жителям данной провинции удалось сосуществовать с нежитью правящей ими, по крайней мере в данный момент.;x
embrace_nehekharan_gods;Принять Нехекхарскую Веру;x
embrace_nehekharan_gods_desc;Принять старую веру мертвых.;x
disfigured_death;Зараженные раны;x
transgender;Трансгендер;x
transgender_desc;Пол этого персонажа был сменен на другой с помощью магии.;x
lunatic_1;Нервный;x
lunatic_1_desc;Этот персонаж иногда ведет себя странно время от времени, но в принципе, может сойти за вменяемого.;x
lunatic_2;Маньяк;x
lunatic_2_desc;У этого персонажа явные признаки психических отклонений, пугающих его и окружающих. Определенно, с его головой что-то не так.;x
lunatic_3;Помешанный;x
lunatic_3_desc;Этот персонаж глубоко встревожен и едва ли сможет функционировать в обществе.;x
chaosspawn;Порождение Хаоса;x
creature_chaosspawn;Порождение Хаоса;x
creature_chaosspawn_desc;Боги Хаоса весьма щедры в своих дарах тем кто служит и поклоняется им. Однако далеко не все их слуги-культисты способны выдержать физическое и умственное напряжение, что следует за дарами Богов. Такие люди деградируют до безумных тварей, известных как Порождения Хаоса;x
addict_death;Одурманен экзотическими наркотиками;x
opinion_mutant;Мутант;x
EVTDESC_MUTATION_2BB;Я очищу себя несмотря ни на что!;x
EVTDESC_MUTATION_2AB;Я вижу...;x
mutation_counter;Уровень мутации;x
lunatic_counter;Невменяемость;x
opinion_lunatic_w;Помешанный;x
Mutation;Мутация;x
mut_doublehead;Двухголовый;x
mut_doublehead_desc;У этого пресонажа на шее красуется монстроподобная вторая голова.;x
mut_beak;Клюв;x
mut_beak_desc;Лицо этого персонажа превратилось в скрюченный и покрытый перьями клюв.;x
mut_teeth;Зубы;x
mut_teeth_desc;Все зубы этого персонажа превратились в остарые клыки.;x
mut_eyes;Много глаз;x
mut_eyes_desc;Кожа этого пресонажа покрыта множеством моргающих глаз.;x
mut_bigeyes;Большие глаза;x
mut_bigeyes_desc;У этого персонажа выросли огромные и очень пугающие глаза.;x
blind_virtue;Слепая добродетель;x
blind_virtue_desc;Этот персонаж страдает от определенной болезни, которая мешает им понимать правильно или неправильно. Любые действия, какими бы отвратительными они ни казались, кажутся им необходимыми или забываемыми. Любая ситуация, как бы она ни была ужасна, легко рационализируется в несколько позитивном свете. Персонаж неспособен проявить сочувствие и не может принять существование любого зла в мире.;x
fake_mage;Ненастоящий маг;x
fake_mage_desc;Многие люди хотят владеть магией. Желание этого персонажа было настолько сильным, что он заблуждаясь, считает себя одним, хотя у него нет ни знания, ни потенциала, чтобы когда-либо овладеть тайными силами. Персонаж абсолютно уверен, что он может использовать заклинания и зачаровать предметы. Хотя это обычно приводит к неловкому поведению, это также может привести к очень опасным ситуациям.;x
despairing_laughter;Отчаянный смех;x
despairing_laughter_desc;Этот персонаж обманывал себя, считая всю жизнь великой шуткой, созданной для собственного удовольствия. Они с трудом могут перестать хихикать над другими или отвечать на любые высказывания резкими или саркастическими высказываниями, но страдания других людей — это то, что действительно заставляет неконтролируемо смеяться.;x
unfeeling;Невосприимчивость;x
unfeeling_desc;Разум этого персонажа полностью отбросил боль до такой степени, что они вообще не могут чувствовать ничего, ни боли, ни удовольствия. Отсутствие последствий от ран и травм делает их безрассудными, они хотят испытать сопротивление своего организма, почувствовать что-то еще раз, даже на мгновение.;x
bloodthirsty;Кровожадный;x
bloodthirsty_desc;У этого персонажа большая жажда насилия и крови. Они часто становятся жертвами страшных бешенств, могут так же легко подготовить скрупулезный план, чтобы убить десятки людей, только ради собственного удовольствия.;x
god_delusion;Божественное заблуждение;x
god_delusion_desc;Этот персонаж страдает иллюзией всемогущества, считая себя уже не просто созданием плоти, а всемогущим небесным существом. Они не чувствуют себя ограниченными моралью и не воспринимают других людей как кого-то еще, кроме как паразитов под ногами.;x
opinion_murderous_lunatic;Смертоностный лунатик;x
bloodthirsty_rampage;Ярость;x
bloodthirsty_rampage_desc;Сумасшедший лунатик бичевал эту провинцию, терроризируя население и убивая десятки людей в свое собственное больное удовольствие.;x
opinion_evil_laughter;Смеется над моей болью;x
king_settra;Сеттра;x
king_settra_desc;О Сеттре известно, что он был первым Королем Кхемри, и безусловно — самым могущественным и сильным. Он объединил все города-государства Нехекхары под своим безжалостным правлением во время великих завоеваний. Постарев, он основал Погребальный Культ, приказав своим Жрецам-Личам найти способ победить смерть. Сеттра умер, пообещав переродиться живым богом, как только его слуги найдут нужное заклинание, однако пробудился в качестве живого мертвеца узурпатором Нагашем. Вернув свой законный престол в Кхемри, он развязал войну с Королям Гробниц Нехекхары, пришедших после него, желая вернуть абсолютную власть над всем, что некогда потерял.;x
better_mork_than_gork;Лучше Морк, чем Горк;x
better_gork_than_mork;Лучше Горк, чем Морк;x
better_mork_than_gork_desc;Горк и Морк — величайшыя боги, аднака Морк горазда круче, чем Горк!;x
better_gork_than_mork_desc;Горк и Морк — величайшыя боги, аднака Горк горазда круче, чем Морк!;x
opinion_cast_ghrond_vote;Поддерживает меня;x
ghrond_support_1;Lowly Upstart §C<§ §Y1§! §C/§! §Z10§! §C>§!;x
ghrond_support_2;Lowly Upstart §C<§ §Y2§! §C/§! §Z10§! §C>§!;x
ghrond_support_3;Lowly Upstart §C<§ §Y3§! §C/§! §Z10§! §C>§!;x
ghrond_support_4;Esteemed Colleague §C<§ §Y4§! §C/§! §Z10§! §C>§!;x
ghrond_support_5;Esteemed Colleague §C<§ §Y5§! §C/§! §Z10§! §C>§!;x
ghrond_support_6;Esteemed Colleague §C<§ §Y6§! §C/§! §Z10§! §C>§!;x
ghrond_support_7;Dreaded Master §C<§ §Y7§! §C/§! §Z10§! §C>§!;x
ghrond_support_8;Dreaded Master §C<§ §Y8§! §C/§! §Z10§! §C>§!;x
ghrond_support_9;Dreaded Master §C<§ §Y9§! §C/§! §Z10§! §C>§!;x
ghrond_support_10;The Hags' Favourite §C<§ §Y10§! §C/§! §Z10§! §C>§!;x
ghrond_support_1_desc;This member of Ghrond's Cabal has some supporters, but they are so few in number, it'll hardly make a difference.;x
ghrond_support_2_desc;This member of Ghrond's Cabal has some supporters, but they are so few in number, it'll hardly make a difference.;x
ghrond_support_3_desc;This member of Ghrond's Cabal has some supporters, but they are so few in number, it'll hardly make a difference.;x
ghrond_support_4_desc;This member of Ghrond's Cabal has a considerable number of supporters and might try and take Ghrond after the current owner passes away.;x
ghrond_support_5_desc;This member of Ghrond's Cabal has a considerable number of supporters and might try and take Ghrond after the current owner passes away.;x
ghrond_support_6_desc;This member of Ghrond's Cabal has a considerable number of supporters and might try and take Ghrond after the current owner passes away.;x
ghrond_support_7_desc;This member of Ghrond's Cabal has the loyalty and fear of many in the Dark Tower and is renowned as a master of the arcane arts. It might Очень хорошо be for the cabal to support this claimant once the current ruler is dead.;x
ghrond_support_8_desc;This member of Ghrond's Cabal has the loyalty and fear of many in the Dark Tower and is renowned as a master of the arcane arts. It might Очень хорошо be for the cabal to support this claimant once the current ruler is dead.;x
ghrond_support_9_desc;This member of Ghrond's Cabal has the loyalty and fear of many in the Dark Tower and is renowned as a master of the arcane arts. It might Очень хорошо be for the cabal to support this claimant once the current ruler is dead.;x
ghrond_support_10_desc;This is one of the most esteemed and revered members of Ghrond, and the most likely successor to the current ruler.;x
ghrond_check_successor;Check Ghrond's Polls;x
ghrond_check_successor_desc;Ask around to see who is amongst the most favourite of the current members of the Cabal.;x
ghrond_retract_vote;Retract Support;x
ghrond_retract_vote_desc;Retract your support to [Root.GetTitledFirstName]'s claim on Ghrond. You can still decide to support [Root.GetHerHim] later.;x
ghrond_cast_vote;Support [Root.GetFirstName];x
ghrond_cast_vote_desc;Support [Root.GetFirstName] as the next elected ruler of Ghrond's Cabal of practitioners of the Dark Arts. You can always decide to retract your vote later.;x
reversed_gravity;Reversed Gravity;x
reversed_gravity_desc;This land has been turned upside down. Rivers fall into the sky and people can barely touch the ground without clinging on it.;x
warphole_epicentre;Warp Rift;x
warphole_epicentre_desc;An eldritch portal into the Владения Хаоса has opened in this land, spitting out otherworldly monstrosities, warping and mutating the land, and devouring anyone unlucky enough to get caught in its roaming tendrils of energy.;x
magic_potential_1;Слабый Магический Потенциал (Magic1);x
magic_potential_1_desc;Этот персонаж может только взаимодействовать с магией. Хотя они могут учиться, процесс будет сложным, и они вряд ли выйдут за пределы самых основных ритуалов и заклинаний.;x
magic_potential_2;Средний Магический Потенциал (Magic2);x
magic_potential_2_desc;У этого персонажа есть замечательный дар для магии, дающий ему возможность овладеть многими обычными заклинаниями.;x
magic_potential_3;Сильный Магический Потенциал (Magic3);x
magic_potential_3_desc;Эти персонажи обладают большим потенциалом в тайной силе, и со временем и усилиями они могут стать исключительными заклинателями.;x
magic_potential_4;Большой Магический Потенциал (Magic4);x
magic_potential_4_desc;Этот персонаж обладает уникальным магическим потенциалом, обладающим инстинктивной способностью захватывать Ветры Магии и сгибать реальность по своей воле.;x
opinion_spared_witch;Spared Witch;x
opinion_protected_me;Защитил меня;x
opinion_evil_sorcerer;Злобный Колдун;x
opinion_destroyed_family;Уничтожил родственника;x
summon_demon;Призвать демона;x
summon_demon_desc;Используйте свои способности, чтобы вызвать демона по своему выбору из Владения Хаоса. Будьте осторожны: эта практика была известна как очень опасная для неискушенных магов.;x
vassal_possess_ritual;Призвать демона внути [Root.GetFirstName];x
vassal_possess_ritual_desc;Использовать [Root.GetTitledFirstName] как вметилище для создания из Владений Хаоса и обязать это отродье служить вам.;x
tzeentchian_pet;Tzeentchian Familiar;x
tzeentchian_pet_desc;У этого персонажа есть демон Тзинча, сужащий ему и делящийся с ним своими знаниями.;x
nurglite_pet;Nurglite Familiar;x
nurglite_pet_desc;This character has a Nurglite daemon offering its services and providing its expertise to them.;x
slaaneshi_pet;Slaaneshi Familiar;x
slaaneshi_pet_desc;This character has a Slaaneshi daemon offering its services and providing its expertise to them.;x
khornate_pet;Khornate Familiar;x
khornate_pet_desc;This character has a Khornate daemon offering its services and providing its expertise to them.;x
khorne_demon;Daemon of Khorne;x
khorne_demon_desc;Daemons of Khorne are brutal and violent creatures from the Владения Хаоса, existing to spread death and mayhem wherever they go.;x
nurgle_demon;Daemon of Nurgle;x
nurgle_demon_desc;Daemons of Nurgle are corrupted and hideous creatures, ravaged by decay and countless diseases, which they joyfully spread for the glory of their god.;x
slaanesh_demon;Демон Слаанеш;x
slaanesh_demon_desc;Daemons of Slaanesh are eerie and unsettling creatures with twisted charms, ready to seduce and torture their preys. They love to lead mortals to the heights of passion promised by their Dark Prince, where pleasure and pain intertwine.;x
tzeentch_demon;Демон Тзинча;x
tzeentch_demon_desc;Daemons of Tzeentch come in all shapes and colours. Some are mindless beasts, others elusive manipulators. All of them forward the plans of their god, seeding confusion and betrayal in the hearts of mortals.;x
opinion_possessed_w;Crazed Lunatic;x
exorcism_spell;Exorcise [Root.GetFirstName];x
exorcism_spell_desc;[Root.GetFirstName] shows clear signs of possession. You can use your magic to try and exorcise the evil spirit from within [Root.GetHerHis] body before it's too late.;x
possession_counter;Daemonic Influence;x
summon_demon_other;Вызов демона;x
summon_demon_other_desc;Хотя вы сами не маг, есть кто-то при вашем дворе, кто может предоставить вам свои знания в тайных вопросах и призвать к вашим услугам демона.;x
send_asur_apprentice;Send to Hoeth;x
send_asur_apprentice_desc;Send [Root.GetFirstName] to Hoeth, so that [Root.GetSheHe] can study with the Loremasters and maybe one day become a renowned wizard.;x
mage_ward_apprentice;Take Apprentice;x
mage_ward_apprentice_desc;You can take [Root.GetFirstName] as an apprentice mage if you think [Root.GetSheHe] shows some promise in the arcane arts.;x
chaosmage_ward_apprentice;Take Acolyte;x
chaosmage_ward_apprentice_desc;If proper initiated to the mysteries of Chaos, [Root.GetFirstName] might be blessed by the gods and receive the gift of magic.;x
opinion_unauthorized_tutoring;Unauthorized Tutoring;x
opinion_sorcerous_rival;Sorcerous Rival;x
learn_magic_yourself;Teach yourself Magic;x
learn_magic_yourself_desc;Learning magic on your own is the hardest and most dangerous way to do so, but, lacking any other possibility...;x
hedge_wizard;Третьесортный волшебник;x
hedge_wizard_desc;Третьесортный волшебник-это тот, кто пробует свои силы в магии без учителя или наставника. Они, как правило, живут отдельно от общества, так как они имеют репутацию причиняющих бедствия и несчастья.;x
dwarf_chaos_stoned;Stoned Sorcerer;x
opinion_demon_havoc;Rampaging Daemon;x
hunt_demon_down;Call a Daemon Hunt;x
hunt_demon_down_desc;По вашим землям разгуливает демон. Чтобы вы и ваши поданные были в безопасности, было бы разумно обратиться к специалисту и прогнать создание, прежде чем оно доставит неприятности.;x
khornecultist15B;It shall be my time as well!;x
turn_courtier_into_vampire_desc;Turn [Root.GetFirstName] into a creature of the night. Be aware some Bloodlines have harsher requirements than others and might require a prestige or piety cost for the turning.\n\n The Blood Dragon prize martial skill above all and a sire will be shamed if he takes a weak or deformed fledgling under his wing.\n\n Strigoi await for the day their Kingdom will rise again and do not desire to have at all within their ranks young fledglings who where not alive when Strygos was standing.;x
ask_liege_vampirization;Ask for Dark Gift;x
ask_liege_vampirization_desc;Your liege is a vampire and will live forever. Why should you be plagued by disease and death? You could ask your master to give you the gift of undeath.;x
opinion_sired_me;Sired Me;x
opinion_v_adopted_me;Adopted Me;x
opinion_v_rejected_adoption;Rejected Adoption;x
askvampliegedynasty;Ask for Adoption;x
askvampliegedynasty_desc;Ask to be formally recognized by your sire as a member of [Root.GetHerHis] ancient Bloodline.;x
kid_vampire;Nightchild (Cosmetic);x
bloodletter_charge_tactic;Bloodletter Charge;x
plaguebearer_defense_tactic;Plaguebearer Defense;x
daemonettes_leap_tactic;Daemonette Leap;x
flamers_burst_tactic;Flamer Burst;x
daemon_phasing_out;Instability;x
make_offer_chaos;Подношение Хаосу;x
make_offer_chaos_desc;Сделайте подношение Разрушительным Силам, чтобы они могли благосклонно смотреть на вас. Чем выше ваше благочестие и чем больше ваше богатство, тем лучше будут варианты.;x
opinion_loving_liege;Loving Liege;x
chosen_khorne;Избранный Кхорна;x
chosen_khorne_desc;Этот великий воин благословлен Кхорном нечеловеческой силой и ненасытной жаждой крови, что делает их ужасным противником на любом поле битвы.;x
chosen_nurgle;Избранный Нургла;x
chosen_nurgle_desc;Это раздутое и разлагающееся существо было благословлено Нурглом, поэтому оно стремится распространять все свои многочисленные дары по всему миру.;x
chosen_slaanesh;Избранный Слаанеша;x
chosen_slaanesh_desc;Из этого персонажа исходит соблазнительный запах Змея. В погоне за милостью Слаанеша, они пошли дальше, чем большинство, и поэтому Принц Удовольствия предоставил им много подарков.;x
chosen_tzeentch;Избранный Тзинча;x
chosen_tzeentch_desc;Изменяющий Пути благословил этого персонажа больше, чем других, и предоставил ему в помощь странные и уникальные подарки.;x
prince_khorne;Демон Принц Кхорна;x
prince_khorne_desc;Этот персонаж поднялся за пределы смертности. Повелитель Черепов счел их достойными величайшей чести и сделал их бессмертным двигателем насилия и разрушения, вечно сражающихся от его имени.;x
prince_nurgle;Демон Принц Нургла;x
prince_nurgle_desc;Этот персонаж поднялся за пределы смертности. Властелин мух дал им величайший дар и сделал их бессмертным созданием разложения и гниения.;x
prince_slaanesh;Демон Принц Слаанеша;x
prince_slaanesh_desc;Этот персонаж поднялся за пределы смертности. Темный принц приветствовал их в своем саду и позволил им участвовать в запретном плоде божественности.;x
prince_tzeentch;Демон Принц Тзинча;x
prince_tzeentch_desc;Этот персонаж поднялся за пределы смертности. Великий Архитектор утопил их в Ветрах Магии, пока их тело и душа не были разорваны и не родились заново.;x
daemonic_defense_tactic;Daemonic Barrage;x
daemonic_countercharge_tactic;Daemonic Charge;x
daemonic_subjugation_desc;§Y$CLAIMANT$§! needs no reason to subjugate any realm to their whims.;x
CB_NAME_PRINCE_SUBJUGATION;Chaos Incursion of [Title.GetBaseName];x
WAR_NAME_PRINCE_SUBJUGATION;$ORDER$$FIRST_ADJ$ Chaos Incursion of $OTHER_TITLE$;x
khorne_favor;Благосклонность Кхорна;x
nurgle_favor;Благосклонность Нургла
;x
slaanesh_favor;Благосклонность Слаанеша;x
tzeentch_favor;Благосклонность Тзинча;x
opinion_soulsucked_family_druchii;Sucked Relative's Soul;x
opinion_soulsucked_family;Sucked Relative's Soul;x
vassal_eat_soul;Eat [Root.GetFirstName]'s Soul;x
vassal_eat_soul_desc;Mortals make for delightful toys, but their most delicious part is that which cannot be seen.;x
summon_daemon_host;Призвать подкрепление;x
summon_daemon_host_desc;Вызвать легионы демонов из Царства Хаоса на ограниченный промежуток времени.;x
learn_necromancy_yourself;Изучать некромантию;x
learn_necromancy_yourself_desc;You're not unfamiliar with the forces of darkness. You might attempt to learn more on your own, if you so desire.;x
demand_courtier_religious_conversion;Потребовать сменить религию;x
demand_vassal_religious_conversion;Потребовать сменить религию;x
demand_courtier_religious_conversion_b;Потребовать сменить религию;x
demand_vassal_religious_conversion_b;Потребовать сменить религию;x
demand_courtier_religious_conversion_desc;Потребовать [Root.GetFirstName] отказаться от [Root.GetHerHis] текущих богов и обратиться в вашу веру.;x
demand_vassal_religious_conversion_desc;Потребовать [Root.GetFirstName] отказаться от [Root.GetHerHis] текущих богов и обратиться в вашу веру.;x
demand_courtier_religious_conversion_b_desc;Потребовать [Root.GetFirstName] отказаться от [Root.GetHerHis] текущих богов и обратиться в вашу веру.;x
demand_vassal_religious_conversion_b_desc;Потребовать [Root.GetFirstName] отказаться от [Root.GetHerHis] текущих богов и обратиться в вашу веру.;x
necromancer_ward_apprentice;Take as Necromancer Apprentice;x
necromancer_ward_apprentice_desc;У вас есть определенное понимание темных искусств. Возможно, [Root.GetFirstName] можно было бы обучить некоторому из того, что вы знаете, после надлежащей подготовки.;x
necromantic_power_1;Некромантская сила I;x
necromantic_power_1_desc;Этот персонаж начал какой-то нечестивый ритуал, принося в жертву живых, чтобы воскресить мертвых.;x
necromantic_power_2;Некромантская сила II;x
necromantic_power_2_desc;Этот персонаж вовлек себя в нечестивый ритуал, жертвуя живыми, чтобы воскресить мертвых.;x
necromantic_power_3;Некромантская сила III;x
necromantic_power_3_desc;Этот персонаж принимает участие в нечестивом ритуале, принося в жертву живых, чтобы воскрешать мертвых.;x
necromantic_power_4;Некромантская сила IV;x
necromantic_power_4_desc;Этот персонаж глубоко погружен в великий нечестивый ритуал, жертвуя живыми, чтобы воскрешать мертвых.;x
necromantic_power_5;Некромантская сила V;x
necromantic_power_5_desc;Этот персонаж пахнет смертью и, вероятно, готовится к большому некромантскому ритуалу.;x
province_tainted_1;Tainted Province I;x
province_tainted_1_desc;This province has been tainted by a necromantic ritual of some sort.;x
province_tainted_2;Tainted Province II;x
province_tainted_2_desc;This province has been tainted by a necromantic ritual. The land is sick, but not unrecoverable.;x
province_tainted_3;Tainted Province III;x
province_tainted_3_desc;This province has been scourged by dark magic. It will take time to restore balance and make it habitable once more.;x
province_tainted_4;Tainted Province IV;x
province_tainted_4_desc;This province has been scourged by dark magic. It will take a long time to restore life and make it habitable once more.;x
province_tainted_5;Tainted Province V;x
province_tainted_5_desc;This province has been devastated by a great necromantic ritual which scoured it of almost all life.;x
undead_summoning;Призыв нежити;x
